mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
266239000,9017769,0,FINNTRADER,,Passenger ship,Passenger,,,183,-1,-1,-1,-1,-1,30,11,172,15,15,0,17.229351597133103,1.3667706691255896,17.5,51.2,0.0,18.0,0.0,0.0,0.0,0.0,0.0
230981000,9319442,0,FINNSTAR,,Passenger ship,Passenger,,,219,-1,-1,-1,-1,-1,32,22,197,12,20,0,20.52829173047722,1.0316655025387873,20.4,24.0,11.7,20.0,-0.2877358551914967,7.892341740145908,0.0,51.6,-35.0
211149000,8703232,0,TOM SAWYER,,Passenger ship,Passenger,,,177,-1,-1,-1,-1,-1,26,19,158,12,14,0,14.510996653753947,4.100426640060351,15.5,20.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0
219016555,9594690,0,LOLLAND,,Passenger ship,Passenger,,,98,-1,-1,-1,-1,-1,18,49,49,9,9,0,6.028758595112864,5.173672992399519,8.6,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266456000,9319454,0,EUROPALINK,,Passenger ship,Passenger,,,214,-1,-1,-1,-1,-1,30,22,192,15,15,0,17.032031547423525,1.5948407494656942,17.1,32.5,0.0,18.0,-0.2594092520234249,3.5379465165786677,0.0,42.9,-42.9
219016938,9596428,0,LANGELAND,,Passenger ship,Passenger,,,98,-1,-1,-1,-1,-1,18,49,49,9,9,0,8.081928114780577,4.416992411008433,10.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266343000,9235517,0,STENA SCANDINAVICA,,Passenger ship,Passenger,,,243,-1,-1,-1,-1,-1,30,24,219,10,20,0,14.045461403174203,5.064893363808026,16.0,21.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0
211604700,0,0,OSTSEEBAD WARNEMUEND,,Passenger ship,Passenger,,,40,-1,-1,-1,-1,-1,10,8,32,5,5,0,1.5423856913666902,2.7698129468304007,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211226940,5104253,0,SEHO,,Passenger ship,Passenger,,,25,-1,-1,-1,-1,-1,8,11,14,6,2,0,3.828551823911308,2.873692226427253,4.3,10.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259222000,9349863,0,COLOR MAGIC,,Passenger ship,Passenger,,,224,-1,-1,-1,-1,-1,36,22,202,18,18,0,15.435424832688454,5.016597357315423,17.2,92.0,0.0,18.0,-0.7556679543248934,6.141755542561943,0.0,40.2,-86.4
211228840,0,0,HAI 4,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,6,14,10,1,5,0,0.2907972222808536,1.3169898766223243,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211224970,0,0,TANJA,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,7,15,9,1,6,0,4.239210577550764,3.1305861108370783,6.1,76.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
247312900,9490052,0,AIDAMAR,,Passenger ship,Passenger,,,253,-1,-1,-1,-1,-1,38,46,207,19,19,0,11.708295845181004,4.838129256789237,14.2,19.3,0.0,15.0,0.0,0.0,0.0,0.0,0.0
211226220,0,0,MONIKA,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,6,8,16,5,1,0,4.065466109552125,3.5538919958900714,4.7,17.6,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211303110,0,0,MIRA,,Passenger ship,Passenger,,,26,-1,-1,-1,-1,-1,5,5,21,2,3,0,6.6759875730071645,3.1651228040201116,8.3,14.7,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211392510,0,0,MECKLENBURG,,Passenger ship,Passenger,,,26,-1,-1,-1,-1,-1,8,13,13,4,4,0,5.129454950978114,3.503811189449005,7.4,9.7,0.0,8.0,0.0,0.0,0.0,0.0,0.0
277408000,9350721,0,VICTORIA SEAWAYS,,Passenger ship,Passenger,,,199,-1,-1,-1,-1,-1,26,15,184,13,13,0,19.711434738401508,4.455376465027647,20.9,26.0,0.0,21.0,0.00015222335196154113,0.1668125556982138,0.0,182.8,0.0
211805980,0,0,VIKING SIGRUN,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,42,93,6,6,0,1.423311702841799,3.719626888743054,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211130870,0,0,WAPPEN VON BREEGE,,Passenger ship,Passenger,,,40,-1,-1,-1,-1,-1,9,9,31,5,4,0,4.382648439887751,4.362164851094871,2.9,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230987000,9336268,0,FINNLADY,,Passenger ship,Passenger,,,219,-1,-1,-1,-1,-1,31,26,193,16,15,0,19.89370507111491,1.31717175236244,19.7,24.0,13.1,20.0,-0.21447751370363136,2.2306417976406165,0.0,27.9,-30.2
232017797,9822023,0,DAME VERA LYNN,,Passenger ship,Passenger,,,62,-1,-1,-1,-1,-1,19,31,31,3,16,0,3.2004205546063873,3.2362350357802114,2.7,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212499000,9087465,0,NILS DACKE,,Passenger ship,Passenger,,,179,-1,-1,-1,-1,-1,28,25,154,14,14,0,14.146811731315045,3.7792914928024146,14.9,52.9,0.0,15.0,0.0,0.0,0.0,0.0,0.0
219000776,7826855,0,URD,,Passenger ship,Passenger,,,171,-1,-1,-1,-1,-1,20,30,141,10,10,0,14.654603704854395,0.7958108513655857,14.7,51.2,7.6,15.0,0.0,0.0,0.0,0.0,0.0
277291000,8917390,0,PATRIA SEAWAYS,,Passenger ship,Passenger,,,154,-1,-1,-1,-1,-1,24,16,138,10,14,0,15.04978929819123,3.435665345902564,15.9,19.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0
266331000,9145176,0,STENA GERMANICA,,Passenger ship,Passenger,,,240,-1,-1,-1,-1,-1,29,26,214,14,15,0,14.556038406798368,4.239394614163108,16.0,22.1,0.0,16.0,0.0,0.0,0.0,0.0,0.0
257182000,9278234,0,COLOR FANTASY,,Passenger ship,Passenger,,,224,-1,-1,-1,-1,-1,36,29,195,18,18,0,15.91288750432428,5.047744796451181,17.7,23.9,0.0,18.0,-0.5920329379795913,5.417606141101791,0.0,32.5,-71.4
211229400,0,0,BLAUORT,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,6,17,7,5,1,0,3.8084081247047714,3.7171055218878637,0.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211226990,7229186,0,FEODORA 2,,Passenger ship,Passenger,,,38,-1,-1,-1,-1,-1,7,13,25,2,5,0,4.38294782140936,4.586781297678517,1.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230982000,9319466,0,FINNMAID,,Passenger ship,Passenger,,,219,-1,-1,-1,-1,-1,31,27,192,15,16,0,20.787319371615997,1.2828204621231807,20.6,36.8,0.0,20.0,-0.21924248137686683,2.8629562085862372,0.0,35.0,-27.9
211263680,0,0,ALEXANDRA,,Passenger ship,Passenger,,,37,-1,-1,-1,-1,-1,7,10,27,2,5,0,9.626,1.277440266347203,9.8,10.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
211324790,0,0,FREYA,,Passenger ship,Passenger,,,52,-1,-1,-1,-1,-1,11,19,33,5,6,0,4.411786778888304,2.9928167373116317,5.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211457860,0,0,PILLAU,,Passenger ship,Passenger,,,29,-1,-1,-1,-1,-1,12,14,15,10,2,0,7.3160493827160495,4.320094799688028,7.6,25.6,0.5,8.0,0.0,0.0,0.0,0.0,0.0
209146000,9809679,0,W.B. YEATS,,Passenger ship,Passenger,,,194,-1,-1,-1,-1,-1,30,27,167,23,7,0,17.532094915254238,6.2860194316244264,19.5,24.9,0.3,22.0,0.0,0.0,0.0,0.0,0.0
211227920,8013144,0,MOENCHGUT,,Passenger ship,Passenger,,,33,-1,-1,-1,-1,-1,8,7,26,3,5,0,9.86480857211654,1.761994366499883,9.6,12.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0
211158050,0,0,ORKA.>,,Passenger ship,Passenger,,,18,-1,-1,-1,-1,-1,8,9,9,4,4,0,1.9181180354931904,2.5241880756111934,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211535070,0,0,SCHAPRODE,,Passenger ship,Passenger,,,40,-1,-1,-1,-1,-1,6,8,32,2,4,0,4.037472081066091,4.307509326233564,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211214660,0,0,ROCHEN,,Passenger ship,Passenger,,,10,-1,-1,-1,-1,-1,4,6,4,2,2,0,3.5970424107142853,2.2628787612428534,4.2,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
219560000,9417919,0,STENA FLAVIA,,Passenger ship,Passenger,,,186,-1,-1,-1,-1,-1,26,22,164,20,6,0,20.44961382113821,0.8476099478869359,20.5,22.3,17.5,20.0,-0.10323170731707318,3.8445500223214246,0.0,23.6,-23.6
211224820,0,0,ROSA PALUKA,,Passenger ship,Passenger,,,15,-1,-1,-1,-1,-1,5,10,5,4,1,0,1.1319227230910762,2.425095597498417,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211495220,0,0,MECKLENBURG,,Passenger ship,Passenger,,,26,-1,-1,-1,-1,-1,6,6,20,1,5,0,9.254948805460751,0.1697229745804925,9.2,9.8,8.5,9.0,0.0,0.0,0.0,0.0,0.0
211808580,0,0,VIKING EINAR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,25,110,6,6,0,2.9929726000394243,4.855196466005387,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211205950,7928603,0,ADLER VII,,Passenger ship,Passenger,,,37,-1,-1,-1,-1,-1,7,8,29,1,6,0,0.151725842326386,0.968685485038518,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311794000,8818300,0,GRYF,,Passenger ship,Passenger,,,158,-1,-1,-1,-1,-1,24,26,132,7,17,0,14.253657678780774,1.2452527220236687,14.6,17.2,10.9,15.0,0.0,0.0,0.0,0.0,0.0
219000781,9157105,0,MF ENDELAVE,,Passenger ship,Passenger,,,48,-1,-1,-1,-1,-1,12,10,38,7,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
211225130,0,0,KLAUS PETER,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,7,18,6,5,2,0,2.2538383152173913,3.012245741313477,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308784000,7304314,0,ALBATROS,,Passenger ship,Passenger,,,205,-1,-1,-1,-1,-1,26,47,158,14,12,0,11.550925526592717,6.2037094467969505,13.7,20.0,0.0,16.0,-0.03195783808028707,4.483021923023758,0.0,45.7,-40.2
211226920,0,0,ANTJE D.,,Passenger ship,Passenger,,,21,-1,-1,-1,-1,-1,6,15,6,1,5,0,2.672631268933019,3.3032953297216596,0.7,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211378190,7928615,0,KOI,,Passenger ship,Passenger,,,54,-1,-1,-1,-1,-1,10,12,42,5,5,0,8.585421745490004,4.438607076514149,10.0,14.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0
211034048,0,0,VIKING TIR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,10,125,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256878000,8000214,0,SAGA PEARL II,,Passenger ship,Passenger,,,165,-1,-1,-1,-1,-1,22,41,124,11,11,0,14.702656072644723,2.125216178775272,15.1,16.7,1.8,15.0,0.0,0.0,0.0,0.0,0.0
308785000,8506294,0,BALMORAL,,Passenger ship,Passenger,,,218,-1,-1,-1,-1,-1,28,36,182,14,14,0,11.457724555134961,5.731959880480868,14.2,18.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0
211811010,0,0,VIKING TIR,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,45,90,7,5,0,3.335410970369957,4.973219172692058,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211440360,0,0,FAEHRE KOLBERG,,Passenger ship,Passenger,,,29,-1,-1,-1,-1,-1,10,14,15,2,8,0,0.5592471937593995,1.4045806669664322,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230036000,9783576,0,MEIN SCHIFF 2,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,79,237,16,24,0,6.731108033240998,6.367920636591594,10.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219003541,0,0,IDA,,Passenger ship,Passenger,,,30,-1,-1,-1,-1,-1,8,15,15,4,4,0,10.45436432637571,11.619629841295147,7.0,102.2,0.0,7.0,0.0,0.0,0.0,0.0,0.0
266314000,9273727,0,BIRKA STOCKHOLM,,Passenger ship,Passenger,,,177,-1,-1,-1,-1,-1,28,16,161,14,14,0,15.66055111657447,2.49489794378897,15.5,20.9,4.6,16.0,0.00850235607457487,1.9103054492891,0.0,11.4,-11.4
219017917,9664524,0,STRYNOE,,Passenger ship,Passenger,,,38,-1,-1,-1,-1,-1,12,11,27,6,6,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
248956000,9783576,0,MEIN SCHIFF 2,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,37,279,20,20,0,3.9067891659706473,7.725461759078563,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219005453,0,0,SEADOG,,Passenger ship,Passenger,,,12,-1,-1,-1,-1,-1,4,10,2,2,2,0,0.0,,0.0,0.0,0.0,0.0,45.7,,45.7,45.7,45.7
211192880,9432878,0,ALEXANDER,,Passenger ship,Passenger,,,23,-1,-1,-1,-1,-1,7,10,13,4,3,0,9.117517730496454,0.612687953689706,9.3,10.1,5.4,9.0,0.0,0.0,0.0,0.0,0.0
211227270,0,0,GRET PALUCCA,,Passenger ship,Passenger,,,24,-1,-1,-1,-1,-1,6,18,6,1,5,0,0.9605612998522894,2.4687094236338534,0.1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219000811,9082635,0,M.F.ASKOE,,Passenger ship,Passenger,,,31,-1,-1,-1,-1,-1,11,10,21,7,4,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
211162610,887630200,0,PRINCESS,,Passenger ship,Passenger,,,42,-1,-1,-1,-1,-1,9,9,33,1,8,0,5.146472764383212,3.23189319620582,5.7,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
211813770,0,0,VIKING VALI,,Passenger ship,Passenger,,,135,-1,-1,-1,-1,-1,12,40,95,7,5,0,4.592731521338089,5.404358184291814,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277466000,9458535,0,REGINA SEAWAYS,,Passenger ship,Passenger,,,199,-1,-1,-1,-1,-1,28,27,172,14,14,0,19.558802287569854,4.1424667747632915,20.6,24.3,0.0,21.0,0.0,0.0,0.0,0.0,0.0
211495320,0,0,HANSEAT,,Passenger ship,Passenger,,,25,-1,-1,-1,-1,-1,6,7,18,2,4,0,9.161310782241015,0.5071185518507414,9.2,10.5,1.6,9.0,0.0,0.0,0.0,0.0,0.0
219000674,9199074,0,MARSTAL,,Passenger ship,Passenger,,,48,-1,-1,-1,-1,-1,13,16,32,10,3,0,9.2,,9.2,9.2,9.2,9.0,0.0,,0.0,0.0,0.0
244138328,0,0,HOLLANDIA,,Passenger ship,Passenger,,,28,-1,-1,-1,-1,-1,5,18,10,3,2,0,5.416083916083918,2.0778730440704742,6.2,6.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0
266467000,9323699,0,STENA VINGA,,Passenger ship,Passenger,,,130,-1,-1,-1,-1,-1,24,25,105,21,3,0,15.166883007417399,1.0954917309524912,15.3,17.1,11.6,15.0,0.0,0.0,0.0,0.0,0.0
309272000,9108350,0,POLONIA,,Passenger ship,Passenger,,,170,-1,-1,-1,-1,-1,28,25,145,2,26,0,14.807692307692308,0.5568224870201293,14.8,15.9,14.1,14.0,0.0,0.0,0.0,0.0,0.0
309801000,8420842,0,WOLIN,,Passenger ship,Passenger,,,189,-1,-1,-1,-1,-1,23,29,160,10,13,0,12.391943127962085,0.6835922418023959,12.3,13.8,10.7,12.0,0.0,0.0,0.0,0.0,0.0
211239110,0,0,SANTA MARIA,,Passenger ship,Passenger,,,17,-1,-1,-1,-1,-1,6,0,17,0,6,0,5.812024102985483,2.9697397211664325,7.3,8.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0
309964000,7218395,0,BOUDICCA,,Passenger ship,Passenger,,,205,-1,-1,-1,-1,-1,26,37,168,13,13,0,12.294648937149168,5.176240576947705,14.6,18.8,0.0,17.0,0.0,0.0,0.0,0.0,0.0
247117300,9112789,0,AIDACARA,,Passenger ship,Passenger,,,193,-1,-1,-1,-1,-1,32,46,147,16,16,0,12.906767516857226,5.4162619513071855,13.1,24.0,0.0,17.0,0.15480621518616242,3.7816932835962103,0.0,42.9,-42.9
219000809,9129782,0,FEMOUSUND,,Passenger ship,Passenger,,,36,-1,-1,-1,-1,-1,12,12,24,6,6,0,9.457635467980296,1.4199739562620888,9.6,12.0,6.1,10.0,0.0,0.0,0.0,0.0,0.0
259186000,9650420,0,VIKING SKY,,Passenger ship,Passenger,,,228,-1,-1,-1,-1,-1,34,43,185,17,17,0,10.667765011922828,5.826368113575326,11.9,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211533560,0,0,SUNDEVIT,,Passenger ship,Passenger,,,32,-1,-1,-1,-1,-1,6,8,24,3,3,0,5.492009132420091,3.8879683069670827,8.149999999999999,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211513910,0,0,JUNKER JOERG,,Passenger ship,Passenger,,,31,-1,-1,-1,-1,-1,11,28,3,5,6,0,7.309186101856258,2.661287972126974,8.2,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
355931000,9387073,0,MSC POESIA,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,32,41,253,16,16,0,11.735733126048073,5.358877972673035,11.6,21.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0
247187700,9334856,0,AIDADIVA,,Passenger ship,Passenger,,,252,-1,-1,-1,-1,-1,38,40,212,19,19,0,12.035635095856032,5.773793570964505,14.2,19.7,0.0,14.0,0.0,0.0,0.0,0.0,0.0
311000343,8217881,0,MAGELLAN,,Passenger ship,Passenger,,,221,-1,-1,-1,-1,-1,31,46,175,20,11,0,13.49243243243243,5.763516866565451,15.6,19.7,0.0,17.0,0.0,0.0,0.0,0.0,0.0
308214000,8506373,0,ASTOR,,Passenger ship,Passenger,,,176,-1,-1,-1,-1,-1,22,18,158,11,11,0,12.599863283203842,3.42071603136667,13.4,17.4,0.0,13.0,-0.2430257761179099,5.136670771620036,0.0,40.2,-45.7
255801380,5383304,0,ASTORIA,,Passenger ship,Passenger,,,160,-1,-1,-1,-1,-1,21,34,126,10,11,0,11.324293322408849,2.8491295316282503,11.9,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
257276000,5255777,0,NORDSTJERNEN,,Passenger ship,Passenger,,,80,-1,-1,-1,-1,-1,13,19,61,0,13,0,11.05373911032303,2.3636487079868864,11.0,16.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
249973000,9760512,0,MSC MERAVIGLIA,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,52,38,278,26,26,0,15.264684086859978,5.748214372930066,15.9,23.7,0.0,15.0,0.004086730873505643,1.0714263595739217,0.0,102.9,-19.7
256208000,7822457,0,SAGA SAPPHIRE,,Passenger ship,Passenger,,,200,-1,-1,-1,-1,-1,28,33,167,14,14,0,12.83400464037123,4.337561824854585,14.4,17.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0
310674000,9584724,0,REGAL PRINCESS,,Passenger ship,Passenger,,,330,-1,-1,-1,-1,-1,44,31,299,22,22,0,12.806668660287082,5.1594985101732584,14.2,20.7,0.0,16.0,0.0,0.0,0.0,0.0,0.0
258215000,9725421,0,VIKING SEA,,Passenger ship,Passenger,,,228,-1,-1,-1,-1,-1,34,43,185,17,17,0,12.624109800170068,5.653396426778195,13.3,19.8,0.0,17.0,0.0,0.0,0.0,0.0,0.0
273413400,8507731,0,AKADEMIK IOFFE,,Passenger ship,Passenger,,,117,-1,-1,-1,-1,-1,18,30,87,12,6,0,11.007750085353361,1.728941809041413,10.5,14.3,4.5,10.0,0.9261522703994537,13.905150703907903,0.4,708.7,-37.5
246167000,9122552,0,M/S ROTTERDAM,,Passenger ship,Passenger,,,238,-1,-1,-1,-1,-1,32,70,168,18,14,0,15.382811536368584,5.310694915510676,16.8,22.7,0.0,14.0,0.0,0.0,0.0,0.0,0.0
310624000,9320556,0,QUEEN VICTORIA,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,32,42,252,16,16,0,17.35196686171137,4.171742274420313,18.7,23.2,0.0,20.0,0.014735530965760956,1.9830066135636282,0.0,30.2,-23.6
256561000,8918136,0,ZENITH,,Passenger ship,Passenger,,,202,-1,-1,-1,-1,-1,30,32,170,15,15,0,13.147910493511802,5.018888399570366,14.4,18.9,0.0,17.0,0.0,0.0,0.0,0.0,0.0
249596000,9159830,0,CLIO,,Passenger ship,Passenger,,,100,-1,-1,-1,-1,-1,14,45,55,3,11,0,14.195258158965936,1.7141088647573213,14.5,16.4,0.0,14.0,-0.14191958865957296,8.83445170959142,0.0,51.6,-67.9
257058920,9796262,0,VIKING JUPITER,,Passenger ship,Passenger,,,229,-1,-1,-1,-1,-1,28,45,184,14,14,0,13.13574688289463,5.227514514689474,14.0,51.2,0.0,12.0,8.149295085975064e-06,0.0012766593191588006,0.0,0.2,0.0
245304000,9221279,0,ZUIDERDAM,,Passenger ship,Passenger,,,285,-1,-1,-1,-1,-1,27,77,208,12,15,0,13.428776529338329,5.791887434638934,15.0,21.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0
235103357,9228186,0,SAPPHIRE PRINCESS,,Passenger ship,Passenger,,,288,-1,-1,-1,-1,-1,50,34,254,25,25,0,19.794738489047834,2.104958506971005,20.4,23.4,8.5,21.0,0.0,0.0,0.0,0.0,0.0
248513000,9783564,0,MEIN SCHIFF 1,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,37,279,20,20,0,13.706534045115347,4.719613254158812,15.2,20.3,0.0,18.0,0.10481875160008723,2.0230171026350643,0.0,32.5,-17.9
244750832,0,0,PRINCESS,,Passenger ship,Passenger,,,80,-1,-1,-1,-1,-1,8,15,65,7,1,0,1.9721674876847293,2.801073890727444,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309908000,9138329,0,M/V HAMBURG,,Passenger ship,Passenger,,,144,-1,-1,-1,-1,-1,22,38,106,11,11,0,11.736578874602516,3.3656134656409935,12.8,15.1,0.0,14.0,0.0,0.0,0.0,0.0,0.0
311492000,9228344,0,SERENADE OF THE SEAS,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,32,45,249,16,16,0,17.663918809201625,4.882514646105734,19.5,22.4,0.0,20.0,-0.43957510148849793,3.0868428630850357,0.0,17.9,-37.5
211197730,0,0,RUEGENLAND,,Passenger ship,Passenger,,,28,-1,-1,-1,-1,-1,7,18,10,5,2,0,5.963636363636363,1.1950475003691392,5.8,8.6,3.9,6.0,0.0,0.0,0.0,0.0,0.0
211225780,6801822,0,BINZ,,Passenger ship,Passenger,,,39,-1,-1,-1,-1,-1,7,12,27,5,2,0,11.28976577336991,0.7009270891461917,11.3,13.0,5.9,11.0,0.0,0.0,0.0,0.0,0.0
247255400,9334868,0,AIDALUNA,,Passenger ship,Passenger,,,252,-1,-1,-1,-1,-1,34,40,212,17,17,0,12.910943826105697,4.981477174891103,14.5,21.4,0.0,15.0,0.14262688772918303,4.132357148022884,0.0,42.9,-32.5
211217860,0,0,ROSTOCKER7,,Passenger ship,Passenger,,,39,-1,-1,-1,-1,-1,10,27,12,5,5,0,3.2290355833842392,3.6701703466934736,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244140580,9767106,0,NIEUW STATENDAM,,Passenger ship,Passenger,,,299,-1,-1,-1,-1,-1,40,38,261,20,20,0,13.400406307078692,5.321156811987489,15.4,20.5,0.0,16.0,0.15623439072576137,2.449762629665165,0.0,25.7,-17.9
211225340,6618691,0,OL BUESUM,,Passenger ship,Passenger,,,33,-1,-1,-1,-1,-1,6,10,23,3,3,0,4.185770347274486,4.712022944397872,0.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247113300,9239795,0,COSTA MAGICA,,Passenger ship,Passenger,,,272,-1,-1,-1,-1,-1,35,49,223,18,17,0,17.681133042809538,0.9205847714820322,17.7,19.8,15.6,18.0,0.0,0.0,0.0,0.0,0.0
311083000,8807997,0,STAR BREEZE,,Passenger ship,Passenger,,,133,-1,-1,-1,-1,-1,20,46,87,10,10,0,10.428915817970866,3.05370454056988,11.5,13.4,0.0,12.0,-0.3729276782261184,10.653066726887749,0.0,57.9,-48.6
247353800,9636955,0,AIDAPRIMA,,Passenger ship,Passenger,,,300,-1,-1,-1,-1,-1,48,40,260,24,24,0,14.419639412268108,4.321961328374053,15.1,20.4,0.0,15.0,-0.08176803059532274,2.8682566918796453,0.0,35.0,-37.5
310556000,9169524,0,AURORA,,Passenger ship,Passenger,,,272,-1,-1,-1,-1,-1,32,56,216,16,16,0,14.620783601453036,3.2282909376801934,15.2,17.7,0.0,15.0,0.03650233523611831,2.8321514350161117,0.0,25.7,-17.9
269057081,0,0,EXCELLENCE CORAL,,Passenger ship,Passenger,,,82,-1,-1,-1,-1,-1,10,82,0,5,5,0,4.766763093788064,3.7396855104809203,6.5,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311000535,8611398,0,COLUMBUS,,Passenger ship,Passenger,,,245,-1,-1,-1,-1,-1,35,86,159,17,18,0,14.539745768974948,4.461296838996425,16.3,18.7,0.0,17.0,0.48363018254378826,3.9162991167766523,0.0,37.5,-19.7
219002177,9257632,0,CHRISTINE,,Passenger ship,Passenger,,,52,-1,-1,-1,-1,-1,13,26,26,6,7,0,7.066731898238747,0.8815001255841725,7.1,8.5,4.9,8.0,0.0,0.0,0.0,0.0,0.0
229678000,9678408,0,MEIN SCHIFF 4,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,39,37,257,19,20,0,13.634070789787208,4.861368297129016,15.4,20.4,0.0,17.0,-0.17533668129514846,3.060989174524754,0.0,19.7,-23.6
311361000,9195200,0,BRILLIANCE OT SEA,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,33,90,204,16,17,0,19.47030913012221,1.5618150694816233,19.3,102.2,0.0,19.0,-0.27403335165842035,1.987561535546797,0.0,7.5,-11.4
219006026,0,0,HJORTOEBOEN,,Passenger ship,Passenger,,,14,-1,-1,-1,-1,-1,4,7,7,2,2,0,12.013333333333337,12.32230199422095,6.3,36.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0
983106741,0,0,,,Passenger ship,Passenger,,,12,-1,-1,-1,-1,-1,2,1,11,1,1,0,16.116666666666667,0.07527726527090758,16.1,16.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0
248939000,9451094,0,CELEBRITY SILHOUETTE,,Passenger ship,Passenger,,,318,-1,-1,-1,-1,-1,48,41,277,24,24,0,15.214903375733856,5.961645279255909,17.0,22.6,0.0,20.0,0.0,0.0,0.0,0.0,0.0
